isn,prefixMetCode,Naam,Plaats,Jaar,Waardering
2988,97890400,Waanders,Zwolle,2009,C
2987,97890400,Waanders,Zwolle,2008,C
2986,97890400,Waanders,Zwolle,2007,C
3668,97890400,Waanders,Zwolle,2012,D
5022,978908686,Wageningen Academic Publishers,Wageningen,2017,C
4837,978908686,Wageningen Academic Publishers,Wageningen,2016,C
4881,9789076998,Wageningen Academic Publishers,Wageningen,2016,C
5019,9788217,Wageningen Academic Publishers,Wageningen,2016,C
4713,978908686,Wageningen Academic Publishers,Wageningen,2015,C
4815,9789076998,Wageningen Academic Publishers,Wageningen,2015,C
4419,978908686,Wageningen Academic Publishers,Wageningen,2014,C
4690,9789076998,Wageningen Academic Publishers,Wageningen,2014,C
4250,978908686,Wageningen Academic Publishers,Wageningen,2013,C
3767,9789076998,Wageningen Academic Publishers,Wageningen,2012,C
3843,978908686,Wageningen Academic Publishers,Wageningen,2012,C
4311,97880904830,Wageningen Academic Publishers,Wageningen,2011,C
2995,9789076998,Wageningen Academic Publishers,Wageningen,2011,C
3000,978908686,Wageningen Academic Publishers,Wageningen,2011,C
2994,9789076998,Wageningen Academic Publishers,Wageningen,2010,C
2999,978908686,Wageningen Academic Publishers,Wageningen,2010,C
2993,9789076998,Wageningen Academic Publishers,Wageningen,2009,C
2998,978908686,Wageningen Academic Publishers,Wageningen,2009,C
2992,9789076998,Wageningen Academic Publishers,Wageningen,2008,C
2997,978908686,Wageningen Academic Publishers,Wageningen,2008,C
2991,9789076998,Wageningen Academic Publishers,Wageningen,2007,C
2996,978908686,Wageningen Academic Publishers,Wageningen,2007,C
4841,978946257,Wageningen University,Wageningen,2016,C
4666,978946257,Wageningen University,Wageningen,2015,C
4764,97890902900,Wageningen University,Wageningen,2015,C
4517,97829547772,Wageningen University,Wageningen,2014,C
4794,978946257,Wageningen University,Wageningen,2013,C
3761,9789076657,Wageningen university,Wageningen,2012,C
4734,978946257,Wageningen University,Wageningen,2012,C
3005,9789076657,Wageningen university,Wageningen,2011,C
3004,9789076657,Wageningen university,Wageningen,2010,C
3003,9789076657,Wageningen university,Wageningen,2009,C
3002,9789076657,Wageningen university,Wageningen,2008,C
3001,9789076657,Wageningen university,Wageningen,2007,C
5021,978946343,Wageningen University & Research,Wageningen,2017,C
3831,978908504,Wageningen University and Research Centre,Wageningen,2012,C
3010,97890804345,Wageningen University and Research Centre,Wageningen,2011,C
3015,978908504,Wageningen University and Research Centre,[Wageningen,2011,C
3009,97890804345,Wageningen University and Research Centre,Wageningen,2010,C
3014,978908504,Wageningen University and Research Centre,[Wageningen,2010,C
3008,97890804345,Wageningen University and Research Centre,Wageningen,2009,C
3013,978908504,Wageningen University and Research Centre,[Wageningen,2009,C
3007,97890804345,Wageningen University and Research Centre,Wageningen,2008,C
3012,978908504,Wageningen University and Research Centre,[Wageningen,2008,C
3006,97890804345,Wageningen University and Research Centre,Wageningen,2007,C
3011,978908504,Wageningen University and Research Centre,[Wageningen,2007,C
4370,978946173,Wageningen UR Food & Biobased Research,Wageningen,2014,C
4026,978946173,Wageningen UR Food & Biobased Research,Wageningen,2012,C
4144,97890819117,Wageningen UR Food & Biobased Research,Wageningen,2012,C
4010,978946173,Wageningen UR Food & Biobased Research,Wageningen,2011,C
3983,978946173,Wageningen UR Food & Biobased Research,Wageningen,2010,C
4203,978946173,Wageningen UR Food & Biobased Research,Wageningen,2013,D
4518,97888904312,Wageningen UR Livestock Research,Lelystad,2014,C
4733,978946173,Wageningen UR University,Wageningen,2015,C
3020,978905730,Walburg Pers,Zutphen,2011,C
3019,978905730,Walburg Pers,Zutphen,2010,C
3018,978905730,Walburg Pers,Zutphen,2009,C
3017,978905730,Walburg Pers,Zutphen,2008,C
3016,978905730,Walburg Pers,Zutphen,2007,C
3704,978905730,Walburg Pers,Zutphen,2012,D
4246,97883935884,Warsaw University of Life Sciences-SSGW,Warsaw,2012,C
4488,978184339,Water Environment Research Foundation,London,2013,C
3025,978908957,Water Management Academic Press,Delft,2011,C
3024,978908957,Water Management Academic Press,Delft,2010,C
3023,978908957,Water Management Academic Press,Delft,2009,C
3022,978908957,Water Management Academic Press,Delft,2008,C
3021,978908957,Water Management Academic Press,Delft,2007,C
3850,978908957,Water Management Academic Press,Delft,2012,D
4867,97838309,Waxmann,Münster,2014,C
4887,978946258,WBOOKS,Zwolle,2015,D
4637,978946258,WBOOKS,Zwolle,2014,D
4340,978177922,Weaver Press,Harare,2013,C
4754,9789074595,Wereld Natuur Fonds,Zeist,2015,D
4460,9789077383,Werkgroep Filantropie,Amsterdam,2010,D
3475,9783531,Westdt. Verl.,Wiesbaden,2012,C
3030,9783531,Westdt. Verl.,Wiesbaden,2011,C
3029,9783531,Westdt. Verl.,Wiesbaden,2010,C
3028,9783531,Westdt. Verl.,Wiesbaden,2009,C
3027,9783531,Westdt. Verl.,Wiesbaden,2008,C
3026,9783531,Westdt. Verl.,Wiesbaden,2007,C
3275,97808133,Westview Press,Boulder,2012,B
4360,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2013,C
3837,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2012,C
3035,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2011,C
3034,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2010,C
3033,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2009,C
3032,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2008,C
3031,978908585,Wetenschapswinkel Wageningen UR,Wageningen,2007,C
3040,978905882,Wetlands International,Wageningen,2011,C
3039,978905882,Wetlands International,Wageningen,2010,C
3038,978905882,Wetlands International,Wageningen,2009,C
3037,978905882,Wetlands International,Wageningen,2008,C
3036,978905882,Wetlands International,Wageningen,2007,C
3713,978905882,Wetlands International,Wageningen,2012,D
3045,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2011,C
3044,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2010,C
3043,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2009,C
3042,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2008,C
3041,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2007,C
3778,9789078207,Wettelijke Onderzoekstaken Natuur & Milieu,Wageningen,2012,D
4864,978287489,Weyrich Éditions,Neufchateau,2015,D
4704,978287489,Weyrich Éditions,Neufchateau,2014,D
4194,9781874267,White Horse Press,Cambridge,2012,D
4709,978387907,Wichmann,Heidelberg,2013,C
3500,978387907,Wichmann,Heidelberg,2012,C
3050,978387907,Wichmann,Heidelberg,2011,C
3049,978387907,Wichmann,Heidelberg,2010,C
3048,978387907,Wichmann,Heidelberg,2009,C
3047,978387907,Wichmann,Heidelberg,2008,C
3046,978387907,Wichmann,Heidelberg,2007,C
4997,9781118,Wiley,"Hoboken, N.J.",2017,A
4832,9781118,Wiley,"Hoboken, N.J.",2016,A
4891,9781119,Wiley,"Chichester, West Sussex",2016,A
4707,9781118,Wiley,"Hoboken, N.J.",2015,A
4851,9780470,Wiley,"Hoboken, N.J.",2015,A
4467,9781118,Wiley,"Hoboken, N.J.",2014,A
4532,9780470,Wiley,"Hoboken, N.J.",2014,A
4680,9780471,Wiley,New York,2014,A
4242,9780470,Wiley,"Hoboken, N.J.",2013,A
4452,9781118,Wiley,"Hoboken, N.J.",2013,A
4475,9781119,Wiley,"Chichester, West Sussex",2013,A
3238,9780470,Wiley,"Hoboken, N.J.",2012,A
3239,9780471,Wiley,New York,2012,A
4545,9781118,Wiley,"Hoboken, N.J.",2012,A
3055,9780470,Wiley,"Hoboken, N.J.",2011,A
3060,9780471,Wiley,New York,2011,A
3054,9780470,Wiley,"Hoboken, N.J.",2010,B
3059,9780471,Wiley,New York,2010,B
3053,9780470,Wiley,"Hoboken, N.J.",2009,B
3058,9780471,Wiley,New York,2009,B
3052,9780470,Wiley,"Hoboken, N.J.",2008,B
3057,9780471,Wiley,New York,2008,B
3051,9780470,Wiley,"Hoboken, N.J.",2007,B
3056,9780471,Wiley,New York,2007,B
4964,978178630,Wiley / ISTE Ltd,"Hoboken, N.J.",2016,A
4301,97814443,Wiley-Blackwell,Chichester,2013,A
3339,97814443,Wiley-Blackwell,Chichester,2012,A
4270,9781119,Wiley-Blackwell,Chichester,2012,A
3065,97814443,Wiley-Blackwell,Chichester,2011,A
3064,97814443,Wiley-Blackwell,Chichester,2010,B
3063,97814443,Wiley-Blackwell,Chichester,2009,B
3062,97814443,Wiley-Blackwell,Chichester,2008,B
3061,97814443,Wiley-Blackwell,Chichester,2007,B
4618,9783527,Wiley-VCH,Weinheim,2015,A
3474,9783527,Wiley-VCH,Weinheim,2012,A
3070,9783527,Wiley-VCH,Weinheim,2011,A
3069,9783527,Wiley-VCH,Weinheim,2010,B
3068,9783527,Wiley-VCH,Weinheim,2009,B
3067,9783527,Wiley-VCH,Weinheim,2008,B
3066,9783527,Wiley-VCH,Weinheim,2007,B
3341,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2012,C
3075,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2011,C
3074,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2010,C
3073,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2009,C
3072,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2008,C
3071,978155458,Wilfrid Laurier University Press,"Waterloo, Ont.",2007,C
4235,978161097,Wipf & Stock Publishers,"Eugene, Or",2011,D
4120,9783936338,WIP-Renewable Energies,München,2011,D
4118,9788889407,WIP-Renewable Energies,München,2010,D
4765,978184564,WIT Press,Southampton,2014,C
3389,978184564,WIT Press,Southampton,2012,C
3080,978184564,WIT Press,Southampton,2011,C
3079,978184564,WIT Press,Southampton,2010,C
3078,978184564,WIT Press,Southampton,2009,C
3077,978184564,WIT Press,Southampton,2008,C
3076,978184564,WIT Press,Southampton,2007,C
4422,978186814,Witwatersrand University Press,Johannesburg,2013,C
3407,978186814,Witwatersrand University Press,Johannesburg,2012,C
3085,978186814,Witwatersrand University Press,Johannesburg,2011,C
3084,978186814,Witwatersrand University Press,Johannesburg,2010,C
3083,978186814,Witwatersrand University Press,Johannesburg,2009,C
3082,978186814,Witwatersrand University Press,Johannesburg,2008,C
3081,978186814,Witwatersrand University Press,Johannesburg,2007,C
3297,978085494,Witwatersrand University Press ,Johannesburg SA ,2012,C
3977,97899881,Woeli Pub. Services,,2012,C
3090,97899881,Woeli Pub. Services,Accra,2011,C
3089,97899881,Woeli Pub. Services,Accra,2010,C
3088,97899881,Woeli Pub. Services,Accra,2009,C
3087,97899881,Woeli Pub. Services,Accra,2008,C
3086,97899881,Woeli Pub. Services,Accra,2007,C
3095,978905850,Wolf Legal Publishers,Nijmegen,2011,C
3094,978905850,Wolf Legal Publishers,Nijmegen,2010,C
3093,978905850,Wolf Legal Publishers,Nijmegen,2009,C
3092,978905850,Wolf Legal Publishers,Nijmegen,2008,C
3091,978905850,Wolf Legal Publishers,Nijmegen,2007,C
3711,978905850,Wolf Legal Publishers,Nijmegen,2012,D
3645,9789001,Wolters-Noordhoff,,2012,C
3100,9789001,Wolters-Noordhoff,Groningen,2011,C
3099,9789001,Wolters-Noordhoff,Groningen,2010,C
3098,9789001,Wolters-Noordhoff,Groningen,2009,C
3097,9789001,Wolters-Noordhoff,Groningen,2008,C
3096,9789001,Wolters-Noordhoff,Groningen,2007,C
3326,9781123,Wong,Wong,2012,C
3105,9781123,Wong,Amsterdam [etc.],2011,C
3104,9781123,Wong,Amsterdam [etc.],2010,C
3103,9781123,Wong,Amsterdam [etc.],2009,C
3102,9781123,Wong,Amsterdam [etc.],2008,C
3101,9781123,Wong,Amsterdam [etc.],2007,C
4292,978085709,Woodhead Pub Ltd,Oxford,2013,D
4167,978085709,Woodhead Pub Ltd,Oxford,2012,D
3437,9781933549,Woodrow Wilson International Center for Scholars,,2012,C
3110,9781933549,Woodrow Wilson International Center for Scholars,"Washington, DC",2011,C
3109,9781933549,Woodrow Wilson International Center for Scholars,"Washington, DC",2010,C
3108,9781933549,Woodrow Wilson International Center for Scholars,"Washington, DC",2009,C
3107,9781933549,Woodrow Wilson International Center for Scholars,"Washington, DC",2008,C
3106,9781933549,Woodrow Wilson International Center for Scholars,"Washington, DC",2007,C
3115,978184626,World Academic Union,Liverpool,2011,C
3114,978184626,World Academic Union,Liverpool,2010,C
3113,978184626,World Academic Union,Liverpool,2009,C
3112,978184626,World Academic Union,Liverpool,2008,C
3111,978184626,World Academic Union,Liverpool,2007,C
3392,978184626,World Academic Union,Liverpool,2012,D
4992,978604943,World Agroforestry Centre,"Hanoi, Viet Nam",2016,D
4901,97814648,World Bank,"Washington, D.C.",2015,C
4649,97814648,World Bank,"Washington, D.C.",2014,C
3285,97808213,World Bank,"Washington, D.C.",2012,C
3120,97808213,World Bank,"Washington, D.C.",2011,C
3119,97808213,World Bank,"Washington, D.C.",2010,C
3118,97808213,World Bank,"Washington, D.C.",2009,C
3117,97808213,World Bank,"Washington, D.C.",2008,C
3116,97808213,World Bank,"Washington, D.C.",2007,C
3125,97809722522,World Cancer Research Fund/American Institute for Cancer Research,"Washington DC, USA",2011,C
3124,97809722522,World Cancer Research Fund/American Institute for Cancer Research,"Washington DC, USA",2010,C
3123,97809722522,World Cancer Research Fund/American Institute for Cancer Research,"Washington DC, USA",2009,C
3122,97809722522,World Cancer Research Fund/American Institute for Cancer Research,"Washington DC, USA",2008,C
3121,97809722522,World Cancer Research Fund/American Institute for Cancer Research,"Washington DC, USA",2007,C
3346,978156973,World Resources Institute,"Washington, DC",2012,C
3130,978156973,World Resources Institute,"Washington, DC",2011,C
3129,978156973,World Resources Institute,"Washington, DC",2010,C
3128,978156973,World Resources Institute,"Washington, DC",2009,C
3127,978156973,World Resources Institute,"Washington, DC",2008,C
3126,978156973,World Resources Institute,"Washington, DC",2007,C
4819,9789814596,World Scientific,Singapore,2014,B
3961,978981270,World Scientific,Singapore,2012,B
3135,978981270,World Scientific,Singapore,2011,B
4013,9789814295,World Scientific,Singapore,2011,B
3134,978981270,World Scientific,Singapore,2010,B
3133,978981270,World Scientific,Singapore,2009,B
3132,978981270,World Scientific,Singapore,2008,B
3131,978981270,World Scientific,Singapore,2007,B
4777,9789490186,WRR,Den Haag,2015,C
3140,978386573,"wvb, Wiss. Verl.",Berlin,2011,C
3139,978386573,"wvb, Wiss. Verl.",Berlin,2010,C
3138,978386573,"wvb, Wiss. Verl.",Berlin,2009,C
3137,978386573,"wvb, Wiss. Verl.",Berlin,2008,C
3136,978386573,"wvb, Wiss. Verl.",Berlin,2007,C
3496,978386573,"wvb, Wiss. Verl.",Berlin,2012,D
4932,97890817741,www.Lulu.com,Wageningen [etc.],2011,E
3578,9788389503,"Wydawnictwo ""Wieś Jutra",Warszawa,2012,D
3145,9788389503,Wydawnictwo “Wieś Jutra�?,Warszawa,2011,C
3144,9788389503,Wydawnictwo “Wieś Jutra�?,Warszawa,2010,C
3143,9788389503,Wydawnictwo “Wieś Jutra�?,Warszawa,2009,C
3142,9788389503,Wydawnictwo “Wieś Jutra�?,Warszawa,2008,C
3141,9788389503,Wydawnictwo “Wieś Jutra�?,Warszawa,2007,C
3150,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2011,C
3149,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2010,C
3148,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2009,C
3147,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2008,C
3146,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2007,C
3569,9788360111,Wydawnictwo Instytutu Rybactwa Śródlądowego,Olsztyn,2012,D
4025,978837562,Wydawnictwo IUNG-PIB,Puławy,2011,D
3155,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2011,C
3154,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2010,C
3153,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2009,C
3152,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2008,C
3151,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2007,C
3573,978837193,Wydawnictwo Politechniki Częstochowskiej,Częstochowa,2012,D
3160,978837244,Wydawnictwo SGGW,Warszawa,2011,C
3165,978837583,Wydawnictwo SGGW,Warszawa,2011,C
3159,978837244,Wydawnictwo SGGW,Warszawa,2010,C
3164,978837583,Wydawnictwo SGGW,Warszawa,2010,C
3158,978837244,Wydawnictwo SGGW,Warszawa,2009,C
3163,978837583,Wydawnictwo SGGW,Warszawa,2009,C
3157,978837244,Wydawnictwo SGGW,Warszawa,2008,C
3162,978837583,Wydawnictwo SGGW,Warszawa,2008,C
3156,978837244,Wydawnictwo SGGW,Warszawa,2007,C
3161,978837583,Wydawnictwo SGGW,Warszawa,2007,C
3574,978837244,Wydawnictwo SGGW,Warszawa,2012,D
3575,978837583,Wydawnictwo SGGW,Warszawa,2012,D
3226,9780300,Yale University Press,New Haven,2012,A
3170,9780300,Yale University Press,New Haven,2011,A
3169,9780300,Yale University Press,New Haven,2010,A
3168,9780300,Yale University Press,New Haven,2009,A
3167,9780300,Yale University Press,New Haven,2008,A
3166,9780300,Yale University Press,New Haven,2007,A
3175,978979461,Yayasan Obor Indonesia,Jakarta,2011,C
3174,978979461,Yayasan Obor Indonesia,Jakarta,2010,C
3173,978979461,Yayasan Obor Indonesia,Jakarta,2009,C
3172,978979461,Yayasan Obor Indonesia,Jakarta,2008,C
3171,978979461,Yayasan Obor Indonesia,Jakarta,2007,C
3955,978979461,Yayasan Obor Indonesia,Jakarta,2012,D
3999,97875024,Ye jin gong ye chu ban she,Bei jing,2011,D
3180,9781904427,"Young Lives, Save the Children UK",London,2011,C
3179,9781904427,"Young Lives, Save the Children UK",London,2010,C
3178,9781904427,"Young Lives, Save the Children UK",London,2009,C
3177,9781904427,"Young Lives, Save the Children UK",London,2008,C
3176,9781904427,"Young Lives, Save the Children UK",London,2007,C
3422,9781904427,"Young Lives, Save the Children UK",London,2012,D
3514,9783905745,Zürcher Hochschule,Winterthur,2012,C
3210,9783905745,Zürcher Hochschule Winterthur,Winterthur,2011,C
3209,9783905745,Zürcher Hochschule Winterthur,Winterthur,2010,C
3208,9783905745,Zürcher Hochschule Winterthur,Winterthur,2009,C
3207,9783905745,Zürcher Hochschule Winterthur,Winterthur,2008,C
3206,9783905745,Zürcher Hochschule Winterthur,Winterthur,2007,C
4538,978178032,Zed Books,London,2014,B
4322,978178032,Zed Books,London,2013,B
3376,978184277,Zed Books,London,2012,B
3397,978184813,Zed Books,London,2012,B
4208,978178032,Zed Books,London,2012,B
3185,978184277,Zed Books,London,2011,B
3184,978184277,Zed Books,London,2010,B
3183,978184277,Zed Books,London,2009,B
3182,978184277,Zed Books,London,2008,B
3181,978184277,Zed Books,London,2007,B
3190,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2011,C
3189,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2010,C
3188,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2009,C
3187,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2008,C
3186,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2007,C
3544,97875095,Zhong guo cai zheng jing ji chu ban she,Bei jing,2012,D
4731,97875116,Zhong guo nong ye ke xue ji zhu chu ban she,Bei jing,2013,D
3543,9787300,Zhong guo ren min ta xue chu ban she,,2012,C
3195,9787300,Zhong guo ren min ta xue chu ban she,Bei jing,2011,C
3194,9787300,Zhong guo ren min ta xue chu ban she,Bei jing,2010,C
3193,9787300,Zhong guo ren min ta xue chu ban she,Bei jing,2009,C
3192,9787300,Zhong guo ren min ta xue chu ban she,Bei jing,2008,C
